id,tokens,ner_tags,text,tokens_tags,ner_text,prompts
8660,"['Lens' ',' 'who' 'have' 'won' 'all' 'their' 'three' 'league' 'matches'
 'so' 'far' ',' 'host' 'Montpellier' 'on' 'Wednesday' 'night' '.']","['B-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Organization', 'O', 'O', 'O', 'O']","Lens , who have won all their three league matches so far , host Montpellier on Wednesday night .","['Lens(B-Organization)', ',(O)', 'who(O)', 'have(O)', 'won(O)', 'all(O)', 'their(O)', 'three(O)', 'league(O)', 'matches(O)', 'so(O)', 'far(O)', ',(O)', 'host(O)', 'Montpellier(B-Organization)', 'on(O)', 'Wednesday(O)', 'night(O)', '.(O)']","Lens(B-Organization) ,(O) who(O) have(O) won(O) all(O) their(O) three(O) league(O) matches(O) so(O) far(O) ,(O) host(O) Montpellier(B-Organization) on(O) Wednesday(O) night(O) .(O)","Input: Lens , who have won all their three league matches so far , host Montpellier on Wednesday night .
Output: Lens(B-Organization) ,(O) who(O) have(O) won(O) all(O) their(O) three(O) league(O) matches(O) so(O) far(O) ,(O) host(O) Montpellier(B-Organization) on(O) Wednesday(O) night(O) .(O)"
8835,['SELIKO' '4000.00' '20000.00' '3565' '32607.500'],"['B-Organization', 'O', 'O', 'O', 'O']",SELIKO 4000.00 20000.00 3565 32607.500,"['SELIKO(B-Organization)', '4000.00(O)', '20000.00(O)', '3565(O)', '32607.500(O)']",SELIKO(B-Organization) 4000.00(O) 20000.00(O) 3565(O) 32607.500(O),"Input: SELIKO 4000.00 20000.00 3565 32607.500
Output: SELIKO(B-Organization) 4000.00(O) 20000.00(O) 3565(O) 32607.500(O)"
9987,"['Women' ""'s"" 'javelin' ':']","['O', 'O', 'O', 'O']",Women 's javelin :,"['Women(O)', ""'s(O)"", 'javelin(O)', ':(O)']",Women(O) 's(O) javelin(O) :(O),"Input: Women 's javelin :
Output: Women(O) 's(O) javelin(O) :(O)"
3240,"['The' 'students' 'staged' 'a' 'violent' 'nine-day' 'demonstration' 'at'
 'the' 'university' 'to' 'demand' 'unification' 'with' 'North' 'Korea' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'I-Location', 'O']",The students staged a violent nine-day demonstration at the university to demand unification with North Korea .,"['The(O)', 'students(O)', 'staged(O)', 'a(O)', 'violent(O)', 'nine-day(O)', 'demonstration(O)', 'at(O)', 'the(O)', 'university(O)', 'to(O)', 'demand(O)', 'unification(O)', 'with(O)', 'North(B-Location)', 'Korea(I-Location)', '.(O)']",The(O) students(O) staged(O) a(O) violent(O) nine-day(O) demonstration(O) at(O) the(O) university(O) to(O) demand(O) unification(O) with(O) North(B-Location) Korea(I-Location) .(O),"Input: The students staged a violent nine-day demonstration at the university to demand unification with North Korea .
Output: The(O) students(O) staged(O) a(O) violent(O) nine-day(O) demonstration(O) at(O) the(O) university(O) to(O) demand(O) unification(O) with(O) North(B-Location) Korea(I-Location) .(O)"
2269,['129' 'Robert' 'Karlsson' '(' 'Sweden' ')' '67' '62'],"['O', 'B-Person', 'I-Person', 'O', 'B-Location', 'O', 'O', 'O']",129 Robert Karlsson ( Sweden ) 67 62,"['129(O)', 'Robert(B-Person)', 'Karlsson(I-Person)', '((O)', 'Sweden(B-Location)', ')(O)', '67(O)', '62(O)']",129(O) Robert(B-Person) Karlsson(I-Person) ((O) Sweden(B-Location) )(O) 67(O) 62(O),"Input: 129 Robert Karlsson ( Sweden ) 67 62
Output: 129(O) Robert(B-Person) Karlsson(I-Person) ((O) Sweden(B-Location) )(O) 67(O) 62(O)"
785,['CALIFORNIA' 'AT' 'NEW' 'YORK'],"['B-Organization', 'O', 'B-Location', 'I-Location']",CALIFORNIA AT NEW YORK,"['CALIFORNIA(B-Organization)', 'AT(O)', 'NEW(B-Location)', 'YORK(I-Location)']",CALIFORNIA(B-Organization) AT(O) NEW(B-Location) YORK(I-Location),"Input: CALIFORNIA AT NEW YORK
Output: CALIFORNIA(B-Organization) AT(O) NEW(B-Location) YORK(I-Location)"
4014,['NAC' 'Breda' '1' 'Sparta' 'Rotterdam' '0'],"['B-Organization', 'I-Organization', 'O', 'B-Organization', 'I-Organization', 'O']",NAC Breda 1 Sparta Rotterdam 0,"['NAC(B-Organization)', 'Breda(I-Organization)', '1(O)', 'Sparta(B-Organization)', 'Rotterdam(I-Organization)', '0(O)']",NAC(B-Organization) Breda(I-Organization) 1(O) Sparta(B-Organization) Rotterdam(I-Organization) 0(O),"Input: NAC Breda 1 Sparta Rotterdam 0
Output: NAC(B-Organization) Breda(I-Organization) 1(O) Sparta(B-Organization) Rotterdam(I-Organization) 0(O)"
13371,"['Kabariti' 'flew' 'by' 'helicopter' 'to' 'Palestinian-ruled' 'Ramallah'
 'and' 'after' 'a' 'brief' 'arrival' 'ceremony' 'went' 'into' 'talks'
 'with' 'Arafat' '.']","['B-Person', 'O', 'O', 'O', 'O', 'B-Miscellaneous', 'B-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Person', 'O']",Kabariti flew by helicopter to Palestinian-ruled Ramallah and after a brief arrival ceremony went into talks with Arafat .,"['Kabariti(B-Person)', 'flew(O)', 'by(O)', 'helicopter(O)', 'to(O)', 'Palestinian-ruled(B-Miscellaneous)', 'Ramallah(B-Location)', 'and(O)', 'after(O)', 'a(O)', 'brief(O)', 'arrival(O)', 'ceremony(O)', 'went(O)', 'into(O)', 'talks(O)', 'with(O)', 'Arafat(B-Person)', '.(O)']",Kabariti(B-Person) flew(O) by(O) helicopter(O) to(O) Palestinian-ruled(B-Miscellaneous) Ramallah(B-Location) and(O) after(O) a(O) brief(O) arrival(O) ceremony(O) went(O) into(O) talks(O) with(O) Arafat(B-Person) .(O),"Input: Kabariti flew by helicopter to Palestinian-ruled Ramallah and after a brief arrival ceremony went into talks with Arafat .
Output: Kabariti(B-Person) flew(O) by(O) helicopter(O) to(O) Palestinian-ruled(B-Miscellaneous) Ramallah(B-Location) and(O) after(O) a(O) brief(O) arrival(O) ceremony(O) went(O) into(O) talks(O) with(O) Arafat(B-Person) .(O)"
6352,['Manchester' 'United' '3' '1' '2' '0' '7' '4' '5'],"['B-Organization', 'I-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Manchester United 3 1 2 0 7 4 5,"['Manchester(B-Organization)', 'United(I-Organization)', '3(O)', '1(O)', '2(O)', '0(O)', '7(O)', '4(O)', '5(O)']",Manchester(B-Organization) United(I-Organization) 3(O) 1(O) 2(O) 0(O) 7(O) 4(O) 5(O),"Input: Manchester United 3 1 2 0 7 4 5
Output: Manchester(B-Organization) United(I-Organization) 3(O) 1(O) 2(O) 0(O) 7(O) 4(O) 5(O)"
11867,"['Stephanie' 'had' 'two' 'children' 'with' 'Ducruet' 'before' 'their'
 'marriage' 'in' 'July' 'last' 'year' '.']","['B-Person', 'O', 'O', 'O', 'O', 'B-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Stephanie had two children with Ducruet before their marriage in July last year .,"['Stephanie(B-Person)', 'had(O)', 'two(O)', 'children(O)', 'with(O)', 'Ducruet(B-Person)', 'before(O)', 'their(O)', 'marriage(O)', 'in(O)', 'July(O)', 'last(O)', 'year(O)', '.(O)']",Stephanie(B-Person) had(O) two(O) children(O) with(O) Ducruet(B-Person) before(O) their(O) marriage(O) in(O) July(O) last(O) year(O) .(O),"Input: Stephanie had two children with Ducruet before their marriage in July last year .
Output: Stephanie(B-Person) had(O) two(O) children(O) with(O) Ducruet(B-Person) before(O) their(O) marriage(O) in(O) July(O) last(O) year(O) .(O)"
3994,['PARIS' '1996-08-24'],"['B-Location', 'O']",PARIS 1996-08-24,"['PARIS(B-Location)', '1996-08-24(O)']",PARIS(B-Location) 1996-08-24(O),"Input: PARIS 1996-08-24
Output: PARIS(B-Location) 1996-08-24(O)"
7661,['Gore' 'presents' 'new' 'image' 'of' 'lead' 'attack' 'dog' '.'],"['B-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Gore presents new image of lead attack dog .,"['Gore(B-Person)', 'presents(O)', 'new(O)', 'image(O)', 'of(O)', 'lead(O)', 'attack(O)', 'dog(O)', '.(O)']",Gore(B-Person) presents(O) new(O) image(O) of(O) lead(O) attack(O) dog(O) .(O),"Input: Gore presents new image of lead attack dog .
Output: Gore(B-Person) presents(O) new(O) image(O) of(O) lead(O) attack(O) dog(O) .(O)"
387,['6-4'],['O'],6-4,['6-4(O)'],6-4(O),"Input: 6-4
Output: 6-4(O)"
11856,['-' 'New' 'orders' 'received' '(' 'billions' ')' '1.00' 'vs' '1.09'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",- New orders received ( billions ) 1.00 vs 1.09,"['-(O)', 'New(O)', 'orders(O)', 'received(O)', '((O)', 'billions(O)', ')(O)', '1.00(O)', 'vs(O)', '1.09(O)']",-(O) New(O) orders(O) received(O) ((O) billions(O) )(O) 1.00(O) vs(O) 1.09(O),"Input: - New orders received ( billions ) 1.00 vs 1.09
Output: -(O) New(O) orders(O) received(O) ((O) billions(O) )(O) 1.00(O) vs(O) 1.09(O)"
12922,"['""' 'There' 'are' 'people' 'who' 'are' 'taking' 'advantage' 'of' 'the'
 'news' 'to' 'put' 'pressure' 'on' 'rates' ',' 'however' ',' 'there' 'are'
 'enough' 'players' 'who' 'will' 'buy' 'and' 'that' 'will' 'keep' 'rates'
 'from' 'rising' 'too' 'much' ',' '""' 'said' 'one' 'dealer' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",""" There are people who are taking advantage of the news to put pressure on rates , however , there are enough players who will buy and that will keep rates from rising too much , "" said one dealer .","['""(O)', 'There(O)', 'are(O)', 'people(O)', 'who(O)', 'are(O)', 'taking(O)', 'advantage(O)', 'of(O)', 'the(O)', 'news(O)', 'to(O)', 'put(O)', 'pressure(O)', 'on(O)', 'rates(O)', ',(O)', 'however(O)', ',(O)', 'there(O)', 'are(O)', 'enough(O)', 'players(O)', 'who(O)', 'will(O)', 'buy(O)', 'and(O)', 'that(O)', 'will(O)', 'keep(O)', 'rates(O)', 'from(O)', 'rising(O)', 'too(O)', 'much(O)', ',(O)', '""(O)', 'said(O)', 'one(O)', 'dealer(O)', '.(O)']","""(O) There(O) are(O) people(O) who(O) are(O) taking(O) advantage(O) of(O) the(O) news(O) to(O) put(O) pressure(O) on(O) rates(O) ,(O) however(O) ,(O) there(O) are(O) enough(O) players(O) who(O) will(O) buy(O) and(O) that(O) will(O) keep(O) rates(O) from(O) rising(O) too(O) much(O) ,(O) ""(O) said(O) one(O) dealer(O) .(O)","Input: "" There are people who are taking advantage of the news to put pressure on rates , however , there are enough players who will buy and that will keep rates from rising too much , "" said one dealer .
Output: ""(O) There(O) are(O) people(O) who(O) are(O) taking(O) advantage(O) of(O) the(O) news(O) to(O) put(O) pressure(O) on(O) rates(O) ,(O) however(O) ,(O) there(O) are(O) enough(O) players(O) who(O) will(O) buy(O) and(O) that(O) will(O) keep(O) rates(O) from(O) rising(O) too(O) much(O) ,(O) ""(O) said(O) one(O) dealer(O) .(O)"
12050,['Fire' 'bomb' 'hurled' 'at' 'U.S.' 'consulate' 'in' 'Indonesia' '.'],"['O', 'O', 'O', 'O', 'B-Location', 'O', 'O', 'B-Location', 'O']",Fire bomb hurled at U.S. consulate in Indonesia .,"['Fire(O)', 'bomb(O)', 'hurled(O)', 'at(O)', 'U.S.(B-Location)', 'consulate(O)', 'in(O)', 'Indonesia(B-Location)', '.(O)']",Fire(O) bomb(O) hurled(O) at(O) U.S.(B-Location) consulate(O) in(O) Indonesia(B-Location) .(O),"Input: Fire bomb hurled at U.S. consulate in Indonesia .
Output: Fire(O) bomb(O) hurled(O) at(O) U.S.(B-Location) consulate(O) in(O) Indonesia(B-Location) .(O)"
11155,"['""' 'The' 'Belgian' 'police' 'also' 'informed' 'us' 'that' 'Dutroux' ','
 'together' 'with' 'one' 'other' 'man' ',' 'had' '(' 'also' ')' 'planned'
 'the' 'kidnapping' 'of' 'at' 'least' 'one' 'Slovak' 'woman' ',' '""'
 'Gajdos' 'said' '.']","['O', 'O', 'B-Miscellaneous', 'O', 'O', 'O', 'O', 'O', 'B-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Miscellaneous', 'O', 'O', 'O', 'B-Person', 'O', 'O']",""" The Belgian police also informed us that Dutroux , together with one other man , had ( also ) planned the kidnapping of at least one Slovak woman , "" Gajdos said .","['""(O)', 'The(O)', 'Belgian(B-Miscellaneous)', 'police(O)', 'also(O)', 'informed(O)', 'us(O)', 'that(O)', 'Dutroux(B-Person)', ',(O)', 'together(O)', 'with(O)', 'one(O)', 'other(O)', 'man(O)', ',(O)', 'had(O)', '((O)', 'also(O)', ')(O)', 'planned(O)', 'the(O)', 'kidnapping(O)', 'of(O)', 'at(O)', 'least(O)', 'one(O)', 'Slovak(B-Miscellaneous)', 'woman(O)', ',(O)', '""(O)', 'Gajdos(B-Person)', 'said(O)', '.(O)']","""(O) The(O) Belgian(B-Miscellaneous) police(O) also(O) informed(O) us(O) that(O) Dutroux(B-Person) ,(O) together(O) with(O) one(O) other(O) man(O) ,(O) had(O) ((O) also(O) )(O) planned(O) the(O) kidnapping(O) of(O) at(O) least(O) one(O) Slovak(B-Miscellaneous) woman(O) ,(O) ""(O) Gajdos(B-Person) said(O) .(O)","Input: "" The Belgian police also informed us that Dutroux , together with one other man , had ( also ) planned the kidnapping of at least one Slovak woman , "" Gajdos said .
Output: ""(O) The(O) Belgian(B-Miscellaneous) police(O) also(O) informed(O) us(O) that(O) Dutroux(B-Person) ,(O) together(O) with(O) one(O) other(O) man(O) ,(O) had(O) ((O) also(O) )(O) planned(O) the(O) kidnapping(O) of(O) at(O) least(O) one(O) Slovak(B-Miscellaneous) woman(O) ,(O) ""(O) Gajdos(B-Person) said(O) .(O)"
4216,"['Gatera' 'said' 'the' 'refugees' 'were' 'handed' 'over' 'following' 'a'
 'deal' 'made' 'at' 'a' 'meeting' 'between' 'the' 'governor' 'of' 'Zaire'
 ""'s"" 'north' 'Kivu' 'region' 'and' 'his' 'counterpart' 'in' 'the'
 'Rwandan' 'border' 'town' 'of' 'Gisenyi' '.']","['B-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'O', 'B-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Miscellaneous', 'O', 'O', 'O', 'B-Location', 'O']",Gatera said the refugees were handed over following a deal made at a meeting between the governor of Zaire 's north Kivu region and his counterpart in the Rwandan border town of Gisenyi .,"['Gatera(B-Person)', 'said(O)', 'the(O)', 'refugees(O)', 'were(O)', 'handed(O)', 'over(O)', 'following(O)', 'a(O)', 'deal(O)', 'made(O)', 'at(O)', 'a(O)', 'meeting(O)', 'between(O)', 'the(O)', 'governor(O)', 'of(O)', 'Zaire(B-Location)', ""'s(O)"", 'north(O)', 'Kivu(B-Location)', 'region(O)', 'and(O)', 'his(O)', 'counterpart(O)', 'in(O)', 'the(O)', 'Rwandan(B-Miscellaneous)', 'border(O)', 'town(O)', 'of(O)', 'Gisenyi(B-Location)', '.(O)']",Gatera(B-Person) said(O) the(O) refugees(O) were(O) handed(O) over(O) following(O) a(O) deal(O) made(O) at(O) a(O) meeting(O) between(O) the(O) governor(O) of(O) Zaire(B-Location) 's(O) north(O) Kivu(B-Location) region(O) and(O) his(O) counterpart(O) in(O) the(O) Rwandan(B-Miscellaneous) border(O) town(O) of(O) Gisenyi(B-Location) .(O),"Input: Gatera said the refugees were handed over following a deal made at a meeting between the governor of Zaire 's north Kivu region and his counterpart in the Rwandan border town of Gisenyi .
Output: Gatera(B-Person) said(O) the(O) refugees(O) were(O) handed(O) over(O) following(O) a(O) deal(O) made(O) at(O) a(O) meeting(O) between(O) the(O) governor(O) of(O) Zaire(B-Location) 's(O) north(O) Kivu(B-Location) region(O) and(O) his(O) counterpart(O) in(O) the(O) Rwandan(B-Miscellaneous) border(O) town(O) of(O) Gisenyi(B-Location) .(O)"
9650,['SPOT' 'REFERENCE' '95.35' 'PCT'],"['O', 'O', 'O', 'O']",SPOT REFERENCE 95.35 PCT,"['SPOT(O)', 'REFERENCE(O)', '95.35(O)', 'PCT(O)']",SPOT(O) REFERENCE(O) 95.35(O) PCT(O),"Input: SPOT REFERENCE 95.35 PCT
Output: SPOT(O) REFERENCE(O) 95.35(O) PCT(O)"
7790,['He' 'cut' 'his' 'third-quarter' 'share' 'earnings' 'estimate' 'on' ':'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",He cut his third-quarter share earnings estimate on :,"['He(O)', 'cut(O)', 'his(O)', 'third-quarter(O)', 'share(O)', 'earnings(O)', 'estimate(O)', 'on(O)', ':(O)']",He(O) cut(O) his(O) third-quarter(O) share(O) earnings(O) estimate(O) on(O) :(O),"Input: He cut his third-quarter share earnings estimate on :
Output: He(O) cut(O) his(O) third-quarter(O) share(O) earnings(O) estimate(O) on(O) :(O)"
5790,"['Sidhu' ',' 'whose' 'ban' 'ends' 'on' 'October' '14' ',' 'will' 'be'
 'free' 'to' 'play' 'domestic' 'cricket' '.']","['B-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Sidhu , whose ban ends on October 14 , will be free to play domestic cricket .","['Sidhu(B-Person)', ',(O)', 'whose(O)', 'ban(O)', 'ends(O)', 'on(O)', 'October(O)', '14(O)', ',(O)', 'will(O)', 'be(O)', 'free(O)', 'to(O)', 'play(O)', 'domestic(O)', 'cricket(O)', '.(O)']","Sidhu(B-Person) ,(O) whose(O) ban(O) ends(O) on(O) October(O) 14(O) ,(O) will(O) be(O) free(O) to(O) play(O) domestic(O) cricket(O) .(O)","Input: Sidhu , whose ban ends on October 14 , will be free to play domestic cricket .
Output: Sidhu(B-Person) ,(O) whose(O) ban(O) ends(O) on(O) October(O) 14(O) ,(O) will(O) be(O) free(O) to(O) play(O) domestic(O) cricket(O) .(O)"
8312,['Jack' 'Russell' '2' '3' '1' '51' '41no' '25.50'],"['B-Person', 'I-Person', 'O', 'O', 'O', 'O', 'O', 'O']",Jack Russell 2 3 1 51 41no 25.50,"['Jack(B-Person)', 'Russell(I-Person)', '2(O)', '3(O)', '1(O)', '51(O)', '41no(O)', '25.50(O)']",Jack(B-Person) Russell(I-Person) 2(O) 3(O) 1(O) 51(O) 41no(O) 25.50(O),"Input: Jack Russell 2 3 1 51 41no 25.50
Output: Jack(B-Person) Russell(I-Person) 2(O) 3(O) 1(O) 51(O) 41no(O) 25.50(O)"
13205,"['-' 'Japan' 'is' 'importing' '80' 'percent' 'of' 'cotton' 'yarn' 'from'
 'Pakistan' 'every' 'year' '.']","['O', 'B-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'O', 'O']",- Japan is importing 80 percent of cotton yarn from Pakistan every year .,"['-(O)', 'Japan(B-Location)', 'is(O)', 'importing(O)', '80(O)', 'percent(O)', 'of(O)', 'cotton(O)', 'yarn(O)', 'from(O)', 'Pakistan(B-Location)', 'every(O)', 'year(O)', '.(O)']",-(O) Japan(B-Location) is(O) importing(O) 80(O) percent(O) of(O) cotton(O) yarn(O) from(O) Pakistan(B-Location) every(O) year(O) .(O),"Input: - Japan is importing 80 percent of cotton yarn from Pakistan every year .
Output: -(O) Japan(B-Location) is(O) importing(O) 80(O) percent(O) of(O) cotton(O) yarn(O) from(O) Pakistan(B-Location) every(O) year(O) .(O)"
10842,['M.' 'Azharuddin' 'st' 'Kaluwitharana' 'b' 'Jayasuriya' '58'],"['B-Person', 'I-Person', 'O', 'B-Person', 'O', 'B-Person', 'O']",M. Azharuddin st Kaluwitharana b Jayasuriya 58,"['M.(B-Person)', 'Azharuddin(I-Person)', 'st(O)', 'Kaluwitharana(B-Person)', 'b(O)', 'Jayasuriya(B-Person)', '58(O)']",M.(B-Person) Azharuddin(I-Person) st(O) Kaluwitharana(B-Person) b(O) Jayasuriya(B-Person) 58(O),"Input: M. Azharuddin st Kaluwitharana b Jayasuriya 58
Output: M.(B-Person) Azharuddin(I-Person) st(O) Kaluwitharana(B-Person) b(O) Jayasuriya(B-Person) 58(O)"
8197,['Oxford' '3' '1' '0' '2' '6' '3' '3'],"['B-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Oxford 3 1 0 2 6 3 3,"['Oxford(B-Organization)', '3(O)', '1(O)', '0(O)', '2(O)', '6(O)', '3(O)', '3(O)']",Oxford(B-Organization) 3(O) 1(O) 0(O) 2(O) 6(O) 3(O) 3(O),"Input: Oxford 3 1 0 2 6 3 3
Output: Oxford(B-Organization) 3(O) 1(O) 0(O) 2(O) 6(O) 3(O) 3(O)"
4138,"['Diana' ""'s"" 'office' 'said' 'on' 'Saturday' 'the' 'princess' 'had'
 'sent' 'a' 'message' 'to' 'the' 'Nobel' 'Peace' 'Prize-winning'
 'missionary' 'as' 'news' 'broke' 'this' 'week' 'of' 'her' 'battle'
 'against' 'heart' 'problems' 'and' 'malaria' '.']","['B-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Miscellaneous', 'I-Miscellaneous', 'I-Miscellaneous', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Diana 's office said on Saturday the princess had sent a message to the Nobel Peace Prize-winning missionary as news broke this week of her battle against heart problems and malaria .,"['Diana(B-Person)', ""'s(O)"", 'office(O)', 'said(O)', 'on(O)', 'Saturday(O)', 'the(O)', 'princess(O)', 'had(O)', 'sent(O)', 'a(O)', 'message(O)', 'to(O)', 'the(O)', 'Nobel(B-Miscellaneous)', 'Peace(I-Miscellaneous)', 'Prize-winning(I-Miscellaneous)', 'missionary(O)', 'as(O)', 'news(O)', 'broke(O)', 'this(O)', 'week(O)', 'of(O)', 'her(O)', 'battle(O)', 'against(O)', 'heart(O)', 'problems(O)', 'and(O)', 'malaria(O)', '.(O)']",Diana(B-Person) 's(O) office(O) said(O) on(O) Saturday(O) the(O) princess(O) had(O) sent(O) a(O) message(O) to(O) the(O) Nobel(B-Miscellaneous) Peace(I-Miscellaneous) Prize-winning(I-Miscellaneous) missionary(O) as(O) news(O) broke(O) this(O) week(O) of(O) her(O) battle(O) against(O) heart(O) problems(O) and(O) malaria(O) .(O),"Input: Diana 's office said on Saturday the princess had sent a message to the Nobel Peace Prize-winning missionary as news broke this week of her battle against heart problems and malaria .
Output: Diana(B-Person) 's(O) office(O) said(O) on(O) Saturday(O) the(O) princess(O) had(O) sent(O) a(O) message(O) to(O) the(O) Nobel(B-Miscellaneous) Peace(I-Miscellaneous) Prize-winning(I-Miscellaneous) missionary(O) as(O) news(O) broke(O) this(O) week(O) of(O) her(O) battle(O) against(O) heart(O) problems(O) and(O) malaria(O) .(O)"
8263,['Results' 'of' 'English' 'league' 'soccer'],"['O', 'O', 'B-Miscellaneous', 'O', 'O']",Results of English league soccer,"['Results(O)', 'of(O)', 'English(B-Miscellaneous)', 'league(O)', 'soccer(O)']",Results(O) of(O) English(B-Miscellaneous) league(O) soccer(O),"Input: Results of English league soccer
Output: Results(O) of(O) English(B-Miscellaneous) league(O) soccer(O)"
11055,"['New' 'Zealand' 'Cricket' 'said' 'the' 'Sri' 'Lankans' 'would' 'play'
 'tests' 'in' 'Hamilton' 'and' 'Wellington' 'and' 'one-dayers' 'in'
 'Auckland' ',' 'Christchurch' 'and' 'Dunedin' ',' 'following' 'hard' 'on'
 'the' 'heels' 'of' 'a' 'tour' 'by' 'England' '.']","['B-Location', 'I-Location', 'O', 'O', 'O', 'B-Miscellaneous', 'I-Miscellaneous', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'B-Location', 'O', 'O', 'O', 'B-Location', 'O', 'B-Location', 'O', 'B-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'O']","New Zealand Cricket said the Sri Lankans would play tests in Hamilton and Wellington and one-dayers in Auckland , Christchurch and Dunedin , following hard on the heels of a tour by England .","['New(B-Location)', 'Zealand(I-Location)', 'Cricket(O)', 'said(O)', 'the(O)', 'Sri(B-Miscellaneous)', 'Lankans(I-Miscellaneous)', 'would(O)', 'play(O)', 'tests(O)', 'in(O)', 'Hamilton(B-Location)', 'and(O)', 'Wellington(B-Location)', 'and(O)', 'one-dayers(O)', 'in(O)', 'Auckland(B-Location)', ',(O)', 'Christchurch(B-Location)', 'and(O)', 'Dunedin(B-Location)', ',(O)', 'following(O)', 'hard(O)', 'on(O)', 'the(O)', 'heels(O)', 'of(O)', 'a(O)', 'tour(O)', 'by(O)', 'England(B-Location)', '.(O)']","New(B-Location) Zealand(I-Location) Cricket(O) said(O) the(O) Sri(B-Miscellaneous) Lankans(I-Miscellaneous) would(O) play(O) tests(O) in(O) Hamilton(B-Location) and(O) Wellington(B-Location) and(O) one-dayers(O) in(O) Auckland(B-Location) ,(O) Christchurch(B-Location) and(O) Dunedin(B-Location) ,(O) following(O) hard(O) on(O) the(O) heels(O) of(O) a(O) tour(O) by(O) England(B-Location) .(O)","Input: New Zealand Cricket said the Sri Lankans would play tests in Hamilton and Wellington and one-dayers in Auckland , Christchurch and Dunedin , following hard on the heels of a tour by England .
Output: New(B-Location) Zealand(I-Location) Cricket(O) said(O) the(O) Sri(B-Miscellaneous) Lankans(I-Miscellaneous) would(O) play(O) tests(O) in(O) Hamilton(B-Location) and(O) Wellington(B-Location) and(O) one-dayers(O) in(O) Auckland(B-Location) ,(O) Christchurch(B-Location) and(O) Dunedin(B-Location) ,(O) following(O) hard(O) on(O) the(O) heels(O) of(O) a(O) tour(O) by(O) England(B-Location) .(O)"
