id,tokens,ner_tags,text,tokens_tags,ner_text,prompts
7457,"['Banco' 'de' 'Mexico' 'sought' 'to' 'inject' '3.412' 'billion' 'pesos'
 'in' 'the' 'secondary' 'market' 'on' 'Monday' 'through' 'three' 'credit'
 'auctions' ',' 'dealers' 'said' '.']","['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Banco de Mexico sought to inject 3.412 billion pesos in the secondary market on Monday through three credit auctions , dealers said .","['Banco(B-ORG)', 'de(I-ORG)', 'Mexico(I-ORG)', 'sought(O)', 'to(O)', 'inject(O)', '3.412(O)', 'billion(O)', 'pesos(O)', 'in(O)', 'the(O)', 'secondary(O)', 'market(O)', 'on(O)', 'Monday(O)', 'through(O)', 'three(O)', 'credit(O)', 'auctions(O)', ',(O)', 'dealers(O)', 'said(O)', '.(O)']","Banco(B-ORG) de(I-ORG) Mexico(I-ORG) sought(O) to(O) inject(O) 3.412(O) billion(O) pesos(O) in(O) the(O) secondary(O) market(O) on(O) Monday(O) through(O) three(O) credit(O) auctions(O) ,(O) dealers(O) said(O) .(O)","Input: Banco de Mexico sought to inject 3.412 billion pesos in the secondary market on Monday through three credit auctions , dealers said .
Output: Banco(B-ORG) de(I-ORG) Mexico(I-ORG) sought(O) to(O) inject(O) 3.412(O) billion(O) pesos(O) in(O) the(O) secondary(O) market(O) on(O) Monday(O) through(O) three(O) credit(O) auctions(O) ,(O) dealers(O) said(O) .(O)"
141,"['Both' 'Iran' 'and' 'Turkey' 'mount' 'air' 'and' 'land' 'strikes' 'at'
 'targets' 'in' 'northern' 'Iraq' 'in' 'pursuit' 'of' 'their' 'own'
 'Kurdish' 'rebels' '.']","['O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O']",Both Iran and Turkey mount air and land strikes at targets in northern Iraq in pursuit of their own Kurdish rebels .,"['Both(O)', 'Iran(B-LOC)', 'and(O)', 'Turkey(B-LOC)', 'mount(O)', 'air(O)', 'and(O)', 'land(O)', 'strikes(O)', 'at(O)', 'targets(O)', 'in(O)', 'northern(O)', 'Iraq(B-LOC)', 'in(O)', 'pursuit(O)', 'of(O)', 'their(O)', 'own(O)', 'Kurdish(B-MISC)', 'rebels(O)', '.(O)']",Both(O) Iran(B-LOC) and(O) Turkey(B-LOC) mount(O) air(O) and(O) land(O) strikes(O) at(O) targets(O) in(O) northern(O) Iraq(B-LOC) in(O) pursuit(O) of(O) their(O) own(O) Kurdish(B-MISC) rebels(O) .(O),"Input: Both Iran and Turkey mount air and land strikes at targets in northern Iraq in pursuit of their own Kurdish rebels .
Output: Both(O) Iran(B-LOC) and(O) Turkey(B-LOC) mount(O) air(O) and(O) land(O) strikes(O) at(O) targets(O) in(O) northern(O) Iraq(B-LOC) in(O) pursuit(O) of(O) their(O) own(O) Kurdish(B-MISC) rebels(O) .(O)"
9589,['TORONTO' '1996-08-27'],"['B-LOC', 'O']",TORONTO 1996-08-27,"['TORONTO(B-LOC)', '1996-08-27(O)']",TORONTO(B-LOC) 1996-08-27(O),"Input: TORONTO 1996-08-27
Output: TORONTO(B-LOC) 1996-08-27(O)"
2264,"['STUTTGART' ',' 'Germany' '1996-08-23']","['B-LOC', 'O', 'B-LOC', 'O']","STUTTGART , Germany 1996-08-23","['STUTTGART(B-LOC)', ',(O)', 'Germany(B-LOC)', '1996-08-23(O)']","STUTTGART(B-LOC) ,(O) Germany(B-LOC) 1996-08-23(O)","Input: STUTTGART , Germany 1996-08-23
Output: STUTTGART(B-LOC) ,(O) Germany(B-LOC) 1996-08-23(O)"
12361,['7.' 'Max' 'van' 'Heeswijk' '(' 'Netherlands' ')' 'Motorola' '28'],"['O', 'B-PER', 'I-PER', 'I-PER', 'O', 'B-LOC', 'O', 'B-ORG', 'O']",7. Max van Heeswijk ( Netherlands ) Motorola 28,"['7.(O)', 'Max(B-PER)', 'van(I-PER)', 'Heeswijk(I-PER)', '((O)', 'Netherlands(B-LOC)', ')(O)', 'Motorola(B-ORG)', '28(O)']",7.(O) Max(B-PER) van(I-PER) Heeswijk(I-PER) ((O) Netherlands(B-LOC) )(O) Motorola(B-ORG) 28(O),"Input: 7. Max van Heeswijk ( Netherlands ) Motorola 28
Output: 7.(O) Max(B-PER) van(I-PER) Heeswijk(I-PER) ((O) Netherlands(B-LOC) )(O) Motorola(B-ORG) 28(O)"
5947,"['But' 'local' 'police' ',' 'controlled' 'by' 'nationalist' 'parties' 'in'
 'Moslem' ',' 'Serb' 'and' 'Croat' 'sectors' 'of' 'Bosnia' ',' 'and'
 'civilian' 'mobs' 'have' 'turned' 'ceasefire' 'lines' 'into' 'virtually'
 'impassable' 'borders' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'B-MISC', 'O', 'B-MISC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","But local police , controlled by nationalist parties in Moslem , Serb and Croat sectors of Bosnia , and civilian mobs have turned ceasefire lines into virtually impassable borders .","['But(O)', 'local(O)', 'police(O)', ',(O)', 'controlled(O)', 'by(O)', 'nationalist(O)', 'parties(O)', 'in(O)', 'Moslem(B-MISC)', ',(O)', 'Serb(B-MISC)', 'and(O)', 'Croat(B-MISC)', 'sectors(O)', 'of(O)', 'Bosnia(B-LOC)', ',(O)', 'and(O)', 'civilian(O)', 'mobs(O)', 'have(O)', 'turned(O)', 'ceasefire(O)', 'lines(O)', 'into(O)', 'virtually(O)', 'impassable(O)', 'borders(O)', '.(O)']","But(O) local(O) police(O) ,(O) controlled(O) by(O) nationalist(O) parties(O) in(O) Moslem(B-MISC) ,(O) Serb(B-MISC) and(O) Croat(B-MISC) sectors(O) of(O) Bosnia(B-LOC) ,(O) and(O) civilian(O) mobs(O) have(O) turned(O) ceasefire(O) lines(O) into(O) virtually(O) impassable(O) borders(O) .(O)","Input: But local police , controlled by nationalist parties in Moslem , Serb and Croat sectors of Bosnia , and civilian mobs have turned ceasefire lines into virtually impassable borders .
Output: But(O) local(O) police(O) ,(O) controlled(O) by(O) nationalist(O) parties(O) in(O) Moslem(B-MISC) ,(O) Serb(B-MISC) and(O) Croat(B-MISC) sectors(O) of(O) Bosnia(B-LOC) ,(O) and(O) civilian(O) mobs(O) have(O) turned(O) ceasefire(O) lines(O) into(O) virtually(O) impassable(O) borders(O) .(O)"
11781,['--' 'The' 'stock' 'was' 'up' '3/4' 'at' '35-7/8' '.'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",-- The stock was up 3/4 at 35-7/8 .,"['--(O)', 'The(O)', 'stock(O)', 'was(O)', 'up(O)', '3/4(O)', 'at(O)', '35-7/8(O)', '.(O)']",--(O) The(O) stock(O) was(O) up(O) 3/4(O) at(O) 35-7/8(O) .(O),"Input: -- The stock was up 3/4 at 35-7/8 .
Output: --(O) The(O) stock(O) was(O) up(O) 3/4(O) at(O) 35-7/8(O) .(O)"
13210,['THE' 'NATION'],"['B-ORG', 'I-ORG']",THE NATION,"['THE(B-ORG)', 'NATION(I-ORG)']",THE(B-ORG) NATION(I-ORG),"Input: THE NATION
Output: THE(B-ORG) NATION(I-ORG)"
419,['S.' 'Campbell' '69' ';' 'G.' 'Rose' '7-73' ')' '.'],"['B-PER', 'I-PER', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O']",S. Campbell 69 ; G. Rose 7-73 ) .,"['S.(B-PER)', 'Campbell(I-PER)', '69(O)', ';(O)', 'G.(B-PER)', 'Rose(I-PER)', '7-73(O)', ')(O)', '.(O)']",S.(B-PER) Campbell(I-PER) 69(O) ;(O) G.(B-PER) Rose(I-PER) 7-73(O) )(O) .(O),"Input: S. Campbell 69 ; G. Rose 7-73 ) .
Output: S.(B-PER) Campbell(I-PER) 69(O) ;(O) G.(B-PER) Rose(I-PER) 7-73(O) )(O) .(O)"
243,['Gateway' 'Data' 'Sciences' 'Q2' 'net' 'rises' '.'],"['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O']",Gateway Data Sciences Q2 net rises .,"['Gateway(B-ORG)', 'Data(I-ORG)', 'Sciences(I-ORG)', 'Q2(O)', 'net(O)', 'rises(O)', '.(O)']",Gateway(B-ORG) Data(I-ORG) Sciences(I-ORG) Q2(O) net(O) rises(O) .(O),"Input: Gateway Data Sciences Q2 net rises .
Output: Gateway(B-ORG) Data(I-ORG) Sciences(I-ORG) Q2(O) net(O) rises(O) .(O)"
4643,"['7.' 'Jean-Marc' 'Gounon' '(' 'France' ')' '/' 'Eric' 'Bernard' '('
 'France' ')' '/' 'Paul']","['O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'B-PER']",7. Jean-Marc Gounon ( France ) / Eric Bernard ( France ) / Paul,"['7.(O)', 'Jean-Marc(B-PER)', 'Gounon(I-PER)', '((O)', 'France(B-LOC)', ')(O)', '/(O)', 'Eric(B-PER)', 'Bernard(I-PER)', '((O)', 'France(B-LOC)', ')(O)', '/(O)', 'Paul(B-PER)']",7.(O) Jean-Marc(B-PER) Gounon(I-PER) ((O) France(B-LOC) )(O) /(O) Eric(B-PER) Bernard(I-PER) ((O) France(B-LOC) )(O) /(O) Paul(B-PER),"Input: 7. Jean-Marc Gounon ( France ) / Eric Bernard ( France ) / Paul
Output: 7.(O) Jean-Marc(B-PER) Gounon(I-PER) ((O) France(B-LOC) )(O) /(O) Eric(B-PER) Bernard(I-PER) ((O) France(B-LOC) )(O) /(O) Paul(B-PER)"
6232,"['The' 'rand' 'was' 'last' 'bid' 'at' '4.5350' 'against' 'the' 'dollar'
 '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",The rand was last bid at 4.5350 against the dollar .,"['The(O)', 'rand(O)', 'was(O)', 'last(O)', 'bid(O)', 'at(O)', '4.5350(O)', 'against(O)', 'the(O)', 'dollar(O)', '.(O)']",The(O) rand(O) was(O) last(O) bid(O) at(O) 4.5350(O) against(O) the(O) dollar(O) .(O),"Input: The rand was last bid at 4.5350 against the dollar .
Output: The(O) rand(O) was(O) last(O) bid(O) at(O) 4.5350(O) against(O) the(O) dollar(O) .(O)"
9498,"['Nepal' ""'s"" 'centre-right' 'coalition' 'government' 'has' 'offered' 'to'
 'meet' 'the' 'country' ""'s"" 'hardline' 'Maoist' 'communists' 'for'
 'talks' 'in' 'a' 'bid' 'to' 'end' 'an' 'insurgency' 'in' 'Nepal' ""'s""
 'western' 'districts' ',' 'officials' 'said' 'on' 'Tuesday' '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Nepal 's centre-right coalition government has offered to meet the country 's hardline Maoist communists for talks in a bid to end an insurgency in Nepal 's western districts , officials said on Tuesday .","['Nepal(B-LOC)', ""'s(O)"", 'centre-right(O)', 'coalition(O)', 'government(O)', 'has(O)', 'offered(O)', 'to(O)', 'meet(O)', 'the(O)', 'country(O)', ""'s(O)"", 'hardline(O)', 'Maoist(B-MISC)', 'communists(O)', 'for(O)', 'talks(O)', 'in(O)', 'a(O)', 'bid(O)', 'to(O)', 'end(O)', 'an(O)', 'insurgency(O)', 'in(O)', 'Nepal(B-LOC)', ""'s(O)"", 'western(O)', 'districts(O)', ',(O)', 'officials(O)', 'said(O)', 'on(O)', 'Tuesday(O)', '.(O)']","Nepal(B-LOC) 's(O) centre-right(O) coalition(O) government(O) has(O) offered(O) to(O) meet(O) the(O) country(O) 's(O) hardline(O) Maoist(B-MISC) communists(O) for(O) talks(O) in(O) a(O) bid(O) to(O) end(O) an(O) insurgency(O) in(O) Nepal(B-LOC) 's(O) western(O) districts(O) ,(O) officials(O) said(O) on(O) Tuesday(O) .(O)","Input: Nepal 's centre-right coalition government has offered to meet the country 's hardline Maoist communists for talks in a bid to end an insurgency in Nepal 's western districts , officials said on Tuesday .
Output: Nepal(B-LOC) 's(O) centre-right(O) coalition(O) government(O) has(O) offered(O) to(O) meet(O) the(O) country(O) 's(O) hardline(O) Maoist(B-MISC) communists(O) for(O) talks(O) in(O) a(O) bid(O) to(O) end(O) an(O) insurgency(O) in(O) Nepal(B-LOC) 's(O) western(O) districts(O) ,(O) officials(O) said(O) on(O) Tuesday(O) .(O)"
5741,['0.' 'Halftime' '0-0' '.'],"['O', 'O', 'O', 'O']",0. Halftime 0-0 .,"['0.(O)', 'Halftime(O)', '0-0(O)', '.(O)']",0.(O) Halftime(O) 0-0(O) .(O),"Input: 0. Halftime 0-0 .
Output: 0.(O) Halftime(O) 0-0(O) .(O)"
7545,"['A' 'Sudan' 'Airways' 'plane' 'with' '199' 'passengers' 'and' 'crew'
 'which' 'was' 'hijacked' 'to' 'Cyprus' 'took' 'off' 'from' 'Larnaca'
 'airport' 'after' 'refuelling' 'and' 'headed' 'to' 'Britain' 'early' 'on'
 'Tuesday' ',' 'witnesses' 'said' '.']","['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","A Sudan Airways plane with 199 passengers and crew which was hijacked to Cyprus took off from Larnaca airport after refuelling and headed to Britain early on Tuesday , witnesses said .","['A(O)', 'Sudan(B-ORG)', 'Airways(I-ORG)', 'plane(O)', 'with(O)', '199(O)', 'passengers(O)', 'and(O)', 'crew(O)', 'which(O)', 'was(O)', 'hijacked(O)', 'to(O)', 'Cyprus(B-LOC)', 'took(O)', 'off(O)', 'from(O)', 'Larnaca(B-LOC)', 'airport(O)', 'after(O)', 'refuelling(O)', 'and(O)', 'headed(O)', 'to(O)', 'Britain(B-LOC)', 'early(O)', 'on(O)', 'Tuesday(O)', ',(O)', 'witnesses(O)', 'said(O)', '.(O)']","A(O) Sudan(B-ORG) Airways(I-ORG) plane(O) with(O) 199(O) passengers(O) and(O) crew(O) which(O) was(O) hijacked(O) to(O) Cyprus(B-LOC) took(O) off(O) from(O) Larnaca(B-LOC) airport(O) after(O) refuelling(O) and(O) headed(O) to(O) Britain(B-LOC) early(O) on(O) Tuesday(O) ,(O) witnesses(O) said(O) .(O)","Input: A Sudan Airways plane with 199 passengers and crew which was hijacked to Cyprus took off from Larnaca airport after refuelling and headed to Britain early on Tuesday , witnesses said .
Output: A(O) Sudan(B-ORG) Airways(I-ORG) plane(O) with(O) 199(O) passengers(O) and(O) crew(O) which(O) was(O) hijacked(O) to(O) Cyprus(B-LOC) took(O) off(O) from(O) Larnaca(B-LOC) airport(O) after(O) refuelling(O) and(O) headed(O) to(O) Britain(B-LOC) early(O) on(O) Tuesday(O) ,(O) witnesses(O) said(O) .(O)"
482,"['Daniel' 'Nestor' '(' 'Canada' ')' 'beat' '1' '-' 'Thomas' 'Muster' '('
 'Austria' ')' '6-3' '7-5']","['B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O']",Daniel Nestor ( Canada ) beat 1 - Thomas Muster ( Austria ) 6-3 7-5,"['Daniel(B-PER)', 'Nestor(I-PER)', '((O)', 'Canada(B-LOC)', ')(O)', 'beat(O)', '1(O)', '-(O)', 'Thomas(B-PER)', 'Muster(I-PER)', '((O)', 'Austria(B-LOC)', ')(O)', '6-3(O)', '7-5(O)']",Daniel(B-PER) Nestor(I-PER) ((O) Canada(B-LOC) )(O) beat(O) 1(O) -(O) Thomas(B-PER) Muster(I-PER) ((O) Austria(B-LOC) )(O) 6-3(O) 7-5(O),"Input: Daniel Nestor ( Canada ) beat 1 - Thomas Muster ( Austria ) 6-3 7-5
Output: Daniel(B-PER) Nestor(I-PER) ((O) Canada(B-LOC) )(O) beat(O) 1(O) -(O) Thomas(B-PER) Muster(I-PER) ((O) Austria(B-LOC) )(O) 6-3(O) 7-5(O)"
10417,['Netherlands' ')' '6-2' '6-1'],"['B-LOC', 'O', 'O', 'O']",Netherlands ) 6-2 6-1,"['Netherlands(B-LOC)', ')(O)', '6-2(O)', '6-1(O)']",Netherlands(B-LOC) )(O) 6-2(O) 6-1(O),"Input: Netherlands ) 6-2 6-1
Output: Netherlands(B-LOC) )(O) 6-2(O) 6-1(O)"
4458,"['The' 'fledgling' 'company' ',' 'established' 'in' 'a' 'ground-floor'
 'office' 'here' 'over' 'the' 'last' 'two' 'weeks' ',' 'has' 'received'
 'venture' 'financing' 'from' 'Bessemer' 'Venture' 'Partners' 'of' 'Menlo'
 'Park' ',' 'Calif' '..']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'O']","The fledgling company , established in a ground-floor office here over the last two weeks , has received venture financing from Bessemer Venture Partners of Menlo Park , Calif ..","['The(O)', 'fledgling(O)', 'company(O)', ',(O)', 'established(O)', 'in(O)', 'a(O)', 'ground-floor(O)', 'office(O)', 'here(O)', 'over(O)', 'the(O)', 'last(O)', 'two(O)', 'weeks(O)', ',(O)', 'has(O)', 'received(O)', 'venture(O)', 'financing(O)', 'from(O)', 'Bessemer(B-ORG)', 'Venture(I-ORG)', 'Partners(I-ORG)', 'of(O)', 'Menlo(B-LOC)', 'Park(I-LOC)', ',(O)', 'Calif(B-LOC)', '..(O)']","The(O) fledgling(O) company(O) ,(O) established(O) in(O) a(O) ground-floor(O) office(O) here(O) over(O) the(O) last(O) two(O) weeks(O) ,(O) has(O) received(O) venture(O) financing(O) from(O) Bessemer(B-ORG) Venture(I-ORG) Partners(I-ORG) of(O) Menlo(B-LOC) Park(I-LOC) ,(O) Calif(B-LOC) ..(O)","Input: The fledgling company , established in a ground-floor office here over the last two weeks , has received venture financing from Bessemer Venture Partners of Menlo Park , Calif ..
Output: The(O) fledgling(O) company(O) ,(O) established(O) in(O) a(O) ground-floor(O) office(O) here(O) over(O) the(O) last(O) two(O) weeks(O) ,(O) has(O) received(O) venture(O) financing(O) from(O) Bessemer(B-ORG) Venture(I-ORG) Partners(I-ORG) of(O) Menlo(B-LOC) Park(I-LOC) ,(O) Calif(B-LOC) ..(O)"
7236,['Result' ':' 'Australia' 'won' 'by' '125' 'runs' '.'],"['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']",Result : Australia won by 125 runs .,"['Result(O)', ':(O)', 'Australia(B-LOC)', 'won(O)', 'by(O)', '125(O)', 'runs(O)', '.(O)']",Result(O) :(O) Australia(B-LOC) won(O) by(O) 125(O) runs(O) .(O),"Input: Result : Australia won by 125 runs .
Output: Result(O) :(O) Australia(B-LOC) won(O) by(O) 125(O) runs(O) .(O)"
10454,['BOSTON' 'AT' 'CALIFORNIA'],"['B-ORG', 'O', 'B-LOC']",BOSTON AT CALIFORNIA,"['BOSTON(B-ORG)', 'AT(O)', 'CALIFORNIA(B-LOC)']",BOSTON(B-ORG) AT(O) CALIFORNIA(B-LOC),"Input: BOSTON AT CALIFORNIA
Output: BOSTON(B-ORG) AT(O) CALIFORNIA(B-LOC)"
2424,['2.' 'Maria' 'Mutola' '(' 'Mozambique' ')' '2:29.66'],"['O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O']",2. Maria Mutola ( Mozambique ) 2:29.66,"['2.(O)', 'Maria(B-PER)', 'Mutola(I-PER)', '((O)', 'Mozambique(B-LOC)', ')(O)', '2:29.66(O)']",2.(O) Maria(B-PER) Mutola(I-PER) ((O) Mozambique(B-LOC) )(O) 2:29.66(O),"Input: 2. Maria Mutola ( Mozambique ) 2:29.66
Output: 2.(O) Maria(B-PER) Mutola(I-PER) ((O) Mozambique(B-LOC) )(O) 2:29.66(O)"
11555,"['--' 'Zurich' 'Editorial' ',' '+41' '1' '631' '7340']","['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']","-- Zurich Editorial , +41 1 631 7340","['--(O)', 'Zurich(B-ORG)', 'Editorial(I-ORG)', ',(O)', '+41(O)', '1(O)', '631(O)', '7340(O)']","--(O) Zurich(B-ORG) Editorial(I-ORG) ,(O) +41(O) 1(O) 631(O) 7340(O)","Input: -- Zurich Editorial , +41 1 631 7340
Output: --(O) Zurich(B-ORG) Editorial(I-ORG) ,(O) +41(O) 1(O) 631(O) 7340(O)"
7595,"['and' 'East' 'coast' ',' 'delivered' 'to' 'consumer' '65-66' 'cents' '/'
 'pound']","['O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","and East coast , delivered to consumer 65-66 cents / pound","['and(O)', 'East(B-LOC)', 'coast(I-LOC)', ',(O)', 'delivered(O)', 'to(O)', 'consumer(O)', '65-66(O)', 'cents(O)', '/(O)', 'pound(O)']","and(O) East(B-LOC) coast(I-LOC) ,(O) delivered(O) to(O) consumer(O) 65-66(O) cents(O) /(O) pound(O)","Input: and East coast , delivered to consumer 65-66 cents / pound
Output: and(O) East(B-LOC) coast(I-LOC) ,(O) delivered(O) to(O) consumer(O) 65-66(O) cents(O) /(O) pound(O)"
3390,"['Kankkunen' 'has' 'set' 'an' 'astonishing' 'pace' 'for' 'a' 'driver'
 'who' 'has' 'not' 'rallied' 'for' 'three' 'months' '.']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Kankkunen has set an astonishing pace for a driver who has not rallied for three months .,"['Kankkunen(B-PER)', 'has(O)', 'set(O)', 'an(O)', 'astonishing(O)', 'pace(O)', 'for(O)', 'a(O)', 'driver(O)', 'who(O)', 'has(O)', 'not(O)', 'rallied(O)', 'for(O)', 'three(O)', 'months(O)', '.(O)']",Kankkunen(B-PER) has(O) set(O) an(O) astonishing(O) pace(O) for(O) a(O) driver(O) who(O) has(O) not(O) rallied(O) for(O) three(O) months(O) .(O),"Input: Kankkunen has set an astonishing pace for a driver who has not rallied for three months .
Output: Kankkunen(B-PER) has(O) set(O) an(O) astonishing(O) pace(O) for(O) a(O) driver(O) who(O) has(O) not(O) rallied(O) for(O) three(O) months(O) .(O)"
7857,"['Asked' 'if' 'Chelsea' 'would' 'have' 'a' 'prominent' 'role' 'in' 'the'
 'campaign' ',' 'White' 'House' 'spokesman' 'Mike' 'McCurry' 'said' ':'
 '""' 'She' ""'ll"" 'do' 'what' 'she' 'did' 'today' 'when' 'she' 'can' '.']","['O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Asked if Chelsea would have a prominent role in the campaign , White House spokesman Mike McCurry said : "" She 'll do what she did today when she can .","['Asked(O)', 'if(O)', 'Chelsea(B-PER)', 'would(O)', 'have(O)', 'a(O)', 'prominent(O)', 'role(O)', 'in(O)', 'the(O)', 'campaign(O)', ',(O)', 'White(B-LOC)', 'House(I-LOC)', 'spokesman(O)', 'Mike(B-PER)', 'McCurry(I-PER)', 'said(O)', ':(O)', '""(O)', 'She(O)', ""'ll(O)"", 'do(O)', 'what(O)', 'she(O)', 'did(O)', 'today(O)', 'when(O)', 'she(O)', 'can(O)', '.(O)']","Asked(O) if(O) Chelsea(B-PER) would(O) have(O) a(O) prominent(O) role(O) in(O) the(O) campaign(O) ,(O) White(B-LOC) House(I-LOC) spokesman(O) Mike(B-PER) McCurry(I-PER) said(O) :(O) ""(O) She(O) 'll(O) do(O) what(O) she(O) did(O) today(O) when(O) she(O) can(O) .(O)","Input: Asked if Chelsea would have a prominent role in the campaign , White House spokesman Mike McCurry said : "" She 'll do what she did today when she can .
Output: Asked(O) if(O) Chelsea(B-PER) would(O) have(O) a(O) prominent(O) role(O) in(O) the(O) campaign(O) ,(O) White(B-LOC) House(I-LOC) spokesman(O) Mike(B-PER) McCurry(I-PER) said(O) :(O) ""(O) She(O) 'll(O) do(O) what(O) she(O) did(O) today(O) when(O) she(O) can(O) .(O)"
2131,['BASEBALL' '-' 'MAJOR' 'LEAGUE' 'RESULTS' 'THURSDAY' '.'],"['O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O']",BASEBALL - MAJOR LEAGUE RESULTS THURSDAY .,"['BASEBALL(O)', '-(O)', 'MAJOR(B-MISC)', 'LEAGUE(I-MISC)', 'RESULTS(O)', 'THURSDAY(O)', '.(O)']",BASEBALL(O) -(O) MAJOR(B-MISC) LEAGUE(I-MISC) RESULTS(O) THURSDAY(O) .(O),"Input: BASEBALL - MAJOR LEAGUE RESULTS THURSDAY .
Output: BASEBALL(O) -(O) MAJOR(B-MISC) LEAGUE(I-MISC) RESULTS(O) THURSDAY(O) .(O)"
1119,"['Second-ranked' 'Austrian' 'Thomas' 'Muster' ',' 'who' 'was' 'seeded'
 'third' ',' 'did' 'not' 'have' 'the' 'luck' 'of' 'the' 'draw' 'with'
 'him' '.']","['O', 'B-MISC', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Second-ranked Austrian Thomas Muster , who was seeded third , did not have the luck of the draw with him .","['Second-ranked(O)', 'Austrian(B-MISC)', 'Thomas(B-PER)', 'Muster(I-PER)', ',(O)', 'who(O)', 'was(O)', 'seeded(O)', 'third(O)', ',(O)', 'did(O)', 'not(O)', 'have(O)', 'the(O)', 'luck(O)', 'of(O)', 'the(O)', 'draw(O)', 'with(O)', 'him(O)', '.(O)']","Second-ranked(O) Austrian(B-MISC) Thomas(B-PER) Muster(I-PER) ,(O) who(O) was(O) seeded(O) third(O) ,(O) did(O) not(O) have(O) the(O) luck(O) of(O) the(O) draw(O) with(O) him(O) .(O)","Input: Second-ranked Austrian Thomas Muster , who was seeded third , did not have the luck of the draw with him .
Output: Second-ranked(O) Austrian(B-MISC) Thomas(B-PER) Muster(I-PER) ,(O) who(O) was(O) seeded(O) third(O) ,(O) did(O) not(O) have(O) the(O) luck(O) of(O) the(O) draw(O) with(O) him(O) .(O)"
13754,['SEOUL' '1996-08-29'],"['B-LOC', 'O']",SEOUL 1996-08-29,"['SEOUL(B-LOC)', '1996-08-29(O)']",SEOUL(B-LOC) 1996-08-29(O),"Input: SEOUL 1996-08-29
Output: SEOUL(B-LOC) 1996-08-29(O)"
11846,['First' '24' 'weeks' '1996'],"['O', 'O', 'O', 'O']",First 24 weeks 1996,"['First(O)', '24(O)', 'weeks(O)', '1996(O)']",First(O) 24(O) weeks(O) 1996(O),"Input: First 24 weeks 1996
Output: First(O) 24(O) weeks(O) 1996(O)"
